CL_target,CD_target,CoP_target,Total_Points,Accel_Score,Skidpad_Score,Autocross_Score,Endurance_Score,DragEnergy_Endurance_kJ,DragEnergy_Autocross_kJ,TractiveEnergy_Endurance_kJ,sf_x,sf_y,Mass_lbf
0.03445235037165506,0.015118715790638027,0.6213755124112726,412.6044316842887,71.32074065845762,71.84448018762684,80.04928420094599,189.38992663725824,457.0882684751702,190.24350044516893,1750.7217514064955,0.45,0.5,580.0
0.03802894563847086,0.017062331102121298,0.6086760733592921,416.49503714123045,71.53027244253406,71.67622005790568,81.48875999293851,191.7997846478522,522.0294757532924,217.58155696604828,1816.1443276343125,0.45,0.5,580.0
0.04403804858531162,0.016544503328240655,0.6116696271961883,430.84345018160604,72.43788870803996,76.68345522660495,84.15595092244179,197.56615532451934,518.9581710493521,216.0753727489504,1854.376917689032,0.45,0.5,580.0
0.03675621569971775,0.018955418403180425,0.6200391575641734,413.6774362079899,70.77468995107746,71.62298018493033,80.67450525689426,190.60526081508786,576.0603404565495,239.7935218419388,1842.500788739943,0.45,0.5,580.0
0.048151687614895536,0.01900685430032646,0.5867797142468192,436.4073767637285,72.7661293409831,76.23602742121678,86.4094734696751,200.9957465318535,605.7949449969674,253.18618043456965,1943.2965625502381,0.45,0.5,580.0
0.037336191129786755,0.018649303834979227,0.6338042856594657,417.7318250354382,70.72370505670749,74.34186005618943,81.25558481297132,191.41067510956992,567.6235981936518,236.98666667488135,1836.1649895792814,0.45,0.5,580.0
0.04490620306180512,0.0166175007457723,0.4276536557470638,413.5326281457558,75.23083666037033,67.17261250019519,80.31370553749845,190.81547344769183,511.36139658287874,211.1567568468383,1855.3123930750119,0.45,0.5,580.0
0.04404101284372252,0.01915155125592833,0.487645762722674,417.9970692231919,73.57620979817825,69.62029178954401,81.82351068480975,192.97705695065991,596.9498156903869,247.54517731832786,1918.9079204438144,0.45,0.5,580.0
0.03808935497396932,0.017019092094255776,0.6425470215181159,418.223267143769,71.07883995973559,74.25451365971749,80.92032230924443,191.96959121507152,519.4749107333137,215.69276777019766,1806.1133772784958,0.45,0.5,580.0
0.048085793932174804,0.01947270991210159,0.6130852581140954,434.54583659293445,72.19865955382208,76.73729263337283,85.66465049733642,199.94523390840308,615.5401751687995,256.93629818851485,1936.7613207867134,0.45,0.5,580.0
0.03987257247290205,0.01854401961312311,0.6088349075435615,421.3165631086418,71.45176608188312,73.6836424793901,82.31400019017329,193.86715435719526,572.3242352839466,238.39609046863006,1862.4872934008895,0.45,0.5,580.0
0.042753565479441355,0.018606064827114122,0.4714690185844476,414.4267132453528,73.73195988598724,69.1800139219921,80.53802043591136,190.9767190014621,573.7846636724967,237.58982064774588,1890.7341722547344,0.45,0.5,580.0
0.04550689050843927,0.019267002454951106,0.5777927255023678,430.3276661061408,72.47519399190652,73.60343416983805,85.52744289149825,198.72159505289795,609.8088386277471,255.45747738254119,1931.2051362219213,0.45,0.5,580.0
0.039691090387746195,0.019160443323291115,0.4880601889778719,410.92132061447217,72.85967402503584,69.30790745119933,79.65957274826584,189.09416638997124,585.5228530741862,242.66613291751756,1877.9171956748721,0.45,0.5,580.0
0.039691090387746195,0.016198169875381974,0.6086760733592921,422.53428492702426,71.98306055633384,73.71908060514987,82.58111713378828,194.25102663175227,501.5971802683458,208.95266112519744,1819.265304321503,0.45,0.5,580.0
0.036733087499405646,0.024152748334514848,0.512458402761017,401.0777470803418,70.81112584844597,67.27420562493609,77.82911302799182,185.16330257896792,723.2624387403553,300.18462611993084,1942.2777174186097,0.45,0.5,580.0
0.04211318071429297,0.019102826843490833,0.4588869901671069,409.54453926009404,73.6734554088826,67.17259875808428,79.60925346081653,189.0892316323106,583.2955699293017,241.27173545194245,1885.6510204766673,0.45,0.5,580.0
